id,label
3168,0.2726004420389829
3169,0.5
3170,0.5
3171,0.5
3172,0.5
3173,0.5
3174,0.5
3175,0.5
3176,0.5
3177,0.5
3178,0.5
3179,0.3814233478238235
3180,0.5
3181,0.27354620981672334
3182,0.5
3183,0.26754724169922933
3184,0.5
3185,0.5
3186,0.5
3187,0.37658407243239767
3188,0.2687422996757645
3189,0.5
3190,0.3814233478238235
3191,0.27474886395958315
3192,0.5
3193,0.5
3194,0.3814233478238235
3195,0.5
3196,0.5
3197,0.5
3198,0.5
3199,0.5
3200,0.5
3201,0.5
3202,0.251850312639024
3203,0.5
3204,0.5
3205,0.5
3206,0.5
3207,0.5
3208,0.5
3209,0.5
3210,0.5
3211,0.5
3212,0.27600920737040613
3213,0.27354620981672334
3214,0.5
3215,0.37914164369453884
3216,0.5
3217,0.28029253558128364
3218,0.5
3219,0.5
3220,0.5
3221,0.2664715261221994
3222,0.27354620981672334
3223,0.5
3224,0.5
3225,0.5
3226,0.5
3227,0.5
3228,0.27354620981672334
3229,0.5
3230,0.5
3231,0.2700293330361782
3232,0.27354620981672334
3233,0.5
3234,0.5
3235,0.5
3236,0.5
3237,0.5
3238,0.273145179831031
3239,0.5
3240,0.3814233478238235
3241,0.5
3242,0.5
3243,0.5
3244,0.11188464276758567
3245,0.11188464276758567
3246,0.5
3247,0.5
3248,0.5
3249,0.5
3250,0.5
3251,0.37914164369453884
3252,0.2789038594592022
3253,0.2789038594592022
3254,0.5
3255,0.5
3256,0.27354620981672334
3257,0.27354620981672334
3258,0.3814233478238235
3259,0.5
3260,0.5
3261,0.5
3262,0.5
3263,0.5
3264,0.5
3265,0.5
3266,0.5
3267,0.5
3268,0.5
3269,0.5
3270,0.5
3271,0.5
3272,0.5
3273,0.5
3274,0.5
3275,0.26931866990645537
3276,0.5
3277,0.5
3278,0.5
3279,0.5
3280,0.5
3281,0.5
3282,0.5
3283,0.2700293330361782
3284,0.2664715261221994
3285,0.5
3286,0.5
3287,0.5
3288,0.5
3289,0.5
3290,0.5
3291,0.5
3292,0.2664715261221994
3293,0.5
3294,0.5
3295,0.5
3296,0.5
3297,0.5
3298,0.2664715261221994
3299,0.2664715261221994
3300,0.5
3301,0.2664715261221994
3302,0.2664715261221994
3303,0.5
3304,0.5
3305,0.5
3306,0.26991973707974176
3307,0.5
3308,0.5
3309,0.5
3310,0.5
3311,0.2659204737067829
3312,0.2664715261221994
3313,0.5
3314,0.5
3315,0.5
3316,0.5
3317,0.269590162690485
3318,0.5
3319,0.5
3320,0.5
3321,0.5
3322,0.2664715261221994
3323,0.5
3324,0.5
3325,0.5
3326,0.5
3327,0.5
3328,0.2664715261221994
3329,0.5
3330,0.5
3331,0.5
3332,0.5
3333,0.26847518652778757
3334,0.2664715261221994
3335,0.5
3336,0.5
3337,0.5
3338,0.5
3339,0.5
3340,0.5
3341,0.5
3342,0.5
3343,0.5
3344,0.5
3345,0.5
3346,0.3806749379053298
3347,0.5
3348,0.5
3349,0.5
3350,0.2664715261221994
3351,0.5
3352,0.5
3353,0.5
3354,0.5
3355,0.5
3356,0.5
3357,0.5
3358,0.5
3359,0.5
3360,0.5
3361,0.5
3362,0.2664715261221994
3363,0.5
3364,0.2664715261221994
3365,0.5
3366,0.5
3367,0.37723975706562507
3368,0.5
3369,0.5
3370,0.5
3371,0.5
3372,0.5
3373,0.5
3374,0.5
3375,0.2717252626298114
3376,0.5
3377,0.5
3378,0.5
3379,0.5
3380,0.5
3381,0.5
3382,0.5
3383,0.5
3384,0.2931806692029851
3385,0.5
3386,0.5
3387,0.5
3388,0.5
3389,0.5
3390,0.5
3391,0.5
3392,0.5
3393,0.5
3394,0.2664715261221994
3395,0.5
3396,0.5
3397,0.5
3398,0.5
3399,0.5
3400,0.5
3401,0.5
3402,0.5
3403,0.5
3404,0.2659042836723589
3405,0.2659042836723589
3406,0.5
3407,0.5
3408,0.37802099843732206
3409,0.5
3410,0.5
3411,0.5
3412,0.3806380024810176
3413,0.26814024094463795
3414,0.27108440229335234
3415,0.5
3416,0.5
3417,0.5
3418,0.5
3419,0.5
3420,0.5
3421,0.5
3422,0.5
3423,0.5
3424,0.3806749379053298
3425,0.5
3426,0.5
3427,0.2664715261221994
3428,0.5
3429,0.3806749379053298
3430,0.5
3431,0.2664715261221994
3432,0.5
3433,0.5
3434,0.5
3435,0.5
3436,0.5
3437,0.2664715261221994
3438,0.5
3439,0.5
3440,0.5
3441,0.5
3442,0.5
3443,0.5
3444,0.5
3445,0.5
3446,0.5
3447,0.5
3448,0.5
3449,0.3831936023000323
3450,0.5
3451,0.5
3452,0.5
3453,0.2501035557405558
3454,0.5
3455,0.2661849971332252
3456,0.2690762328318318
3457,0.2690762328318318
3458,0.27097723019066866
3459,0.5
3460,0.5
3461,0.5
3462,0.5
3463,0.5
3464,0.5
3465,0.5
3466,0.2758454877838483
3467,0.5
3468,0.5
3469,0.25142558519146635
3470,0.2700954960265529
3471,0.5
3472,0.5
3473,0.5
3474,0.5
3475,0.5
3476,0.2501035557405558
3477,0.2664715261221994
3478,0.2664715261221994
3479,0.2664715261221994
3480,0.5
3481,0.2652452039985549
3482,0.5
3483,0.5
3484,0.37488452071806083
3485,0.5
3486,0.5
3487,0.2664715261221994
3488,0.5
3489,0.37723975706562507
3490,0.5
3491,0.5
3492,0.5
3493,0.5
3494,0.5
3495,0.5
3496,0.5
3497,0.5
3498,0.5
3499,0.2664715261221994
3500,0.5
3501,0.5
3502,0.27227427077247224
3503,0.5
3504,0.5
3505,0.5
3506,0.5
3507,0.2706575598626859
3508,0.5
3509,0.5
3510,0.5
3511,0.24710845057224506
3512,0.5
3513,0.5
3514,0.5
3515,0.5
3516,0.5
3517,0.5
3518,0.5
3519,0.5
3520,0.26847518652778757
3521,0.2664715261221994
3522,0.2728806073045185
3523,0.5
3524,0.5
3525,0.5
3526,0.5
3527,0.5
3528,0.5
3529,0.5
3530,0.5
3531,0.5
3532,0.5
3533,0.2655875152306902
3534,0.2655875152306902
3535,0.5
3536,0.5
3537,0.2664715261221994
3538,0.2781711797725749
3539,0.5
3540,0.5
3541,0.5
3542,0.5
3543,0.5
3544,0.5
3545,0.37723975706562507
3546,0.5
3547,0.5
3548,0.5
3549,0.2712613201855205
3550,0.2712613201855205
3551,0.2673067269056769
3552,0.2664715261221994
3553,0.5
3554,0.5
3555,0.27213144397968153
3556,0.5
3557,0.5
3558,0.26961216688022527
3559,0.5
3560,0.5
3561,0.5
3562,0.2664715261221994
3563,0.5
3564,0.3783800265521494
3565,0.2664715261221994
3566,0.5
3567,0.5
3568,0.2664715261221994
3569,0.37723975706562507
3570,0.5
3571,0.5
3572,0.5
3573,0.5
3574,0.5
3575,0.5
3576,0.5
3577,0.27685581186213726
3578,0.5
3579,0.2664715261221994
3580,0.5
3581,0.5
3582,0.5
3583,0.5
3584,0.5
3585,0.37723975706562507
3586,0.5
3587,0.5
3588,0.5
3589,0.5
3590,0.5
3591,0.5
3592,0.5
3593,0.2700293330361782
3594,0.5
3595,0.2664715261221994
3596,0.26899101004265047
3597,0.37723975706562507
3598,0.5
3599,0.2748131154058011
3600,0.5
3601,0.5
3602,0.5
3603,0.5
3604,0.5
3605,0.2664715261221994
3606,0.5
3607,0.27227427077247224
3608,0.5
3609,0.5
3610,0.5
3611,0.5
3612,0.26847518652778757
3613,0.5
3614,0.5
3615,0.5
3616,0.27057773019735887
3617,0.2664715261221994
3618,0.5
3619,0.5
3620,0.5
3621,0.5
3622,0.2698177537138234
3623,0.5
3624,0.2664715261221994
3625,0.5
3626,0.5
3627,0.5
3628,0.5
3629,0.5
3630,0.5
3631,0.5
3632,0.5
3633,0.5
3634,0.5
3635,0.5
3636,0.5
3637,0.5
3638,0.37723975706562507
3639,0.5
3640,0.5
3641,0.37723975706562507
3642,0.37723975706562507
3643,0.5
3644,0.5
3645,0.5
3646,0.2664715261221994
3647,0.5
3648,0.5
3649,0.2664715261221994
3650,0.5
3651,0.2678338325619516
3652,0.5
3653,0.2664715261221994
3654,0.5
3655,0.5
3656,0.5
3657,0.2664715261221994
3658,0.5
3659,0.5
3660,0.5
3661,0.5
3662,0.5
3663,0.5
3664,0.5
3665,0.3783758499691368
3666,0.5
3667,0.37723975706562507
3668,0.2664715261221994
3669,0.2664715261221994
3670,0.2664715261221994
3671,0.2664715261221994
3672,0.5
3673,0.2664715261221994
3674,0.5
3675,0.5
3676,0.5
3677,0.2664715261221994
3678,0.5
3679,0.2664715261221994
3680,0.2684672130775255
3681,0.5
3682,0.5
3683,0.2748768607979464
3684,0.5
3685,0.5
3686,0.5
3687,0.37488452071806083
3688,0.5
3689,0.5
3690,0.5
3691,0.5
3692,0.5
3693,0.5
3694,0.2664715261221994
3695,0.5
3696,0.5
3697,0.5
3698,0.5
3699,0.5
3700,0.5
3701,0.5
3702,0.5
3703,0.5
3704,0.5
3705,0.2664715261221994
3706,0.5
3707,0.5
3708,0.5
3709,0.5
3710,0.5
3711,0.5
3712,0.5
3713,0.5
3714,0.5
3715,0.5
3716,0.5
3717,0.5
3718,0.5
3719,0.5
3720,0.5
3721,0.2664715261221994
3722,0.5
3723,0.2664715261221994
3724,0.5
3725,0.5
3726,0.5
3727,0.2664715261221994
3728,0.3730803219503153
3729,0.2664715261221994
3730,0.5
3731,0.5
3732,0.5
3733,0.5
3734,0.5
3735,0.27177719510441234
3736,0.5
3737,0.37723975706562507
3738,0.37723975706562507
3739,0.37728408131162366
3740,0.37728408131162366
3741,0.27227427077247224
3742,0.5
3743,0.5
3744,0.5
3745,0.5
3746,0.5
3747,0.5
3748,0.5
3749,0.5
3750,0.5
3751,0.2697734525001322
3752,0.5
3753,0.2664715261221994
3754,0.5
3755,0.5
3756,0.37723975706562507
3757,0.5
3758,0.5
3759,0.5
3760,0.3793199441691458
3761,0.5
3762,0.37723975706562507
3763,0.5
3764,0.5
3765,0.5
3766,0.37723975706562507
3767,0.5
3768,0.37723975706562507
3769,0.5
3770,0.5
3771,0.5
3772,0.5
3773,0.2664715261221994
3774,0.5
3775,0.2693342735874273
3776,0.2664715261221994
3777,0.5
3778,0.5
3779,0.26388607553478416
3780,0.2692275771402281
3781,0.2692275771402281
3782,0.5
3783,0.37723975706562507
3784,0.5
3785,0.5
3786,0.5
3787,0.5
3788,0.5
3789,0.2771455721556811
3790,0.5
3791,0.5
3792,0.5
3793,0.5
3794,0.5
3795,0.5
3796,0.5
3797,0.5
3798,0.2664715261221994
3799,0.2664715261221994
3800,0.5
3801,0.5
3802,0.37723975706562507
3803,0.5
3804,0.5
3805,0.5
3806,0.5
3807,0.5
3808,0.5
3809,0.2664715261221994
3810,0.5
3811,0.5
3812,0.5
3813,0.5
3814,0.5
3815,0.5
3816,0.5
3817,0.5
3818,0.5
3819,0.5
3820,0.5
3821,0.5
3822,0.5
3823,0.2659042836723589
3824,0.5
3825,0.5
3826,0.5
3827,0.5
3828,0.5
3829,0.5
3830,0.5
3831,0.35174546391478406
3832,0.5
3833,0.5
3834,0.5
3835,0.3735916186878975
3836,0.5
3837,0.5
3838,0.5
3839,0.5
3840,0.5
3841,0.3747033699709182
3842,0.3747033699709182
3843,0.5
3844,0.5
3845,0.5
3846,0.5
3847,0.5
3848,0.2643001599879666
3849,0.5
3850,0.5
3851,0.5
3852,0.5
3853,0.5
3854,0.5
3855,0.5
3856,0.5
3857,0.5
3858,0.5
3859,0.5
3860,0.5
3861,0.5
3862,0.5
3863,0.5
3864,0.3793199441691458
3865,0.5
3866,0.5
3867,0.2661849971332252
3868,0.5
3869,0.2587490552949465
3870,0.5
3871,0.5
3872,0.5
3873,0.5
3874,0.35174546391478406
3875,0.5
3876,0.24710845057224506
3877,0.5
3878,0.5
3879,0.5
3880,0.5
3881,0.5
3882,0.5
3883,0.5
3884,0.5
3885,0.2659042836723589
3886,0.5
3887,0.5
3888,0.3861215617386373
3889,0.2782589007457351
3890,0.5
3891,0.5
3892,0.5
3893,0.5
3894,0.5
3895,0.5
3896,0.5
3897,0.2711177326897924
3898,0.5
3899,0.35448699795291444
3900,0.5
3901,0.5
3902,0.5
3903,0.5
3904,0.5
3905,0.5
3906,0.5
3907,0.5
3908,0.5
3909,0.2501035557405558
3910,0.5
3911,0.5
3912,0.5
3913,0.5
3914,0.5
3915,0.5
3916,0.5
3917,0.5
3918,0.3828680278037483
3919,0.5
3920,0.5
3921,0.3861215617386373
3922,0.37230467893953034
3923,0.3769020806475089
3924,0.5
3925,0.5
3926,0.5
3927,0.35174546391478406
3928,0.2622754848188252
3929,0.2700026302019228
3930,0.27108255048485586
3931,0.27108255048485586
3932,0.2714341600409836
3933,0.2760811528822521
3934,0.2522327710426579
3935,0.5
3936,0.5
3937,0.5
3938,0.27427172811360406
3939,0.5
3940,0.27062179945171055
3941,0.5
3942,0.27062179945171055
3943,0.5
3944,0.5
3945,0.5
3946,0.5
3947,0.5
3948,0.22956849670719673
3949,0.24710845057224506
3950,0.5
3951,0.5
3952,0.5
3953,0.5
3954,0.27062179945171055
3955,0.27600920737040613
3956,0.24710845057224506
3957,0.10066876908491305
3958,0.5
3959,0.5
3960,0.5
3961,0.2750707026932857
3962,0.2779603271809781
3963,0.3806749379053298
3964,0.3806749379053298
3965,0.5
3966,0.5
3967,0.5
3968,0.3759213369763965
3969,0.5
3970,0.5
3971,0.5
3972,0.5
3973,0.5
3974,0.26917367527875263
3975,0.5
3976,0.5
3977,0.5
3978,0.5
3979,0.279792558133733
3980,0.5
3981,0.5
3982,0.26963154527098376
3983,0.5
3984,0.5
3985,0.5
3986,0.5
3987,0.5
3988,0.5
3989,0.5
3990,0.3828680278037483
3991,0.5
3992,0.5
3993,0.5
3994,0.5
3995,0.5
3996,0.5
3997,0.5
3998,0.5
3999,0.5
4000,0.5
4001,0.5
4002,0.5
4003,0.2727523789274075
4004,0.2727523789274075
4005,0.38095644649814325
4006,0.5
4007,0.5
4008,0.5
4009,0.27826611715833927
4010,0.271153688695068
4011,0.5
4012,0.5
4013,0.2658340698545246
4014,0.5
4015,0.2727523789274075
4016,0.2727523789274075
4017,0.5
4018,0.5
4019,0.2727523789274075
4020,0.5
4021,0.5
4022,0.5
4023,0.5
4024,0.5
4025,0.5
4026,0.2682877120674328
4027,0.5
4028,0.268551792311977
4029,0.5
4030,0.268700151822554
4031,0.2668899914711677
4032,0.2668899914711677
4033,0.27273157866717224
4034,0.27273157866717224
4035,0.2591426107145785
4036,0.5
4037,0.5
4038,0.5
4039,0.5
4040,0.27107155087057305
4041,0.279792558133733
4042,0.5
4043,0.5
4044,0.3829882394869515
4045,0.3806749379053298
4046,0.5
4047,0.5
4048,0.5
4049,0.5
4050,0.3806749379053298
4051,0.2718334579894573
4052,0.5
4053,0.5
4054,0.38789899664551586
4055,0.5
4056,0.279792558133733
4057,0.5
4058,0.37977339728968046
4059,0.37977339728968046
4060,0.5
4061,0.5
4062,0.5
4063,0.2668899914711677
4064,0.5
4065,0.5
4066,0.38095644649814325
4067,0.5
4068,0.5
4069,0.37667103563211474
4070,0.27500328561303683
4071,0.37667103563211474
4072,0.5
4073,0.26393761822153344
4074,0.5
4075,0.5
4076,0.5
4077,0.5
4078,0.5
4079,0.5
4080,0.5
4081,0.26837456536516735
4082,0.5
4083,0.2649100361973602
4084,0.5
4085,0.5
4086,0.5
4087,0.5
4088,0.2727523789274075
4089,0.5
4090,0.5
4091,0.26963154527098376
4092,0.5
4093,0.26904579541218543
4094,0.5
4095,0.5
4096,0.27368916724335524
4097,0.27368916724335524
4098,0.2659042836723589
4099,0.5
4100,0.5
4101,0.27050377612847565
4102,0.5
4103,0.27050377612847565
4104,0.5
4105,0.5
4106,0.5
4107,0.5
4108,0.37914164369453884
4109,0.5
4110,0.5
4111,0.5
4112,0.5
4113,0.37723975706562507
4114,0.5
4115,0.2740955371790902
4116,0.5
4117,0.3764166787420994
4118,0.5
4119,0.5
4120,0.5
4121,0.5
4122,0.5
4123,0.35174546391478406
4124,0.38045802675781437
4125,0.5
4126,0.5
4127,0.5
4128,0.2700460687643783
4129,0.24737600797669815
4130,0.2728331124921312
4131,0.5
4132,0.26528814829318526
4133,0.5
4134,0.5
4135,0.2659042836723589
4136,0.5
4137,0.5
4138,0.27600920737040613
4139,0.5
4140,0.5
4141,0.2682783883467478
4142,0.5
4143,0.5
4144,0.5
4145,0.2659042836723589
4146,0.5
4147,0.5
4148,0.5
4149,0.5
4150,0.5
4151,0.2679090662227146
4152,0.5
4153,0.5
4154,0.5
4155,0.5
4156,0.3828680278037483
4157,0.2501035557405558
4158,0.5
4159,0.37723975706562507
4160,0.5
4161,0.5
4162,0.5
4163,0.5
4164,0.5
4165,0.3765165831157088
4166,0.5
4167,0.5
4168,0.5
4169,0.5
4170,0.5
4171,0.24896136759742105
4172,0.5
4173,0.5
4174,0.22956849670719673
4175,0.2522327710426579
4176,0.3806749379053298
4177,0.5
4178,0.5
4179,0.5
4180,0.2449139719085356
4181,0.5
4182,0.5
4183,0.5
4184,0.26860114873914837
4185,0.5
4186,0.5
4187,0.5
4188,0.5
4189,0.5
4190,0.5
4191,0.5
4192,0.5
4193,0.5
4194,0.5
4195,0.5
4196,0.5
4197,0.2748244305152761
4198,0.27062179945171055
4199,0.2609000918936235
4200,0.5
4201,0.5
4202,0.5
4203,0.5
4204,0.5
4205,0.5
4206,0.5
4207,0.5
4208,0.2659042836723589
4209,0.5
4210,0.5
4211,0.5
4212,0.5
4213,0.5
4214,0.264438282350055
4215,0.27041323994786043
4216,0.5
4217,0.5
4218,0.5
4219,0.5
4220,0.5
4221,0.2691459025178977
4222,0.5
4223,0.5
4224,0.5
4225,0.5
4226,0.5
4227,0.5
4228,0.5
4229,0.5
4230,0.5
4231,0.5
4232,0.5
4233,0.5
4234,0.5
4235,0.5
4236,0.25214022227714356
4237,0.2708515528953878
4238,0.5
4239,0.26944111165365486
4240,0.5
4241,0.5
4242,0.5
4243,0.26821830645163686
4244,0.5
4245,0.270448745432906
4246,0.5
4247,0.5
4248,0.5
4249,0.2712972573423838
4250,0.3814233478238235
4251,0.5
4252,0.5
4253,0.26893219365235976
4254,0.22956849670719673
4255,0.5
4256,0.5
4257,0.5
4258,0.5
4259,0.5
4260,0.5
4261,0.5
4262,0.22956849670719673
4263,0.24710845057224506
4264,0.3806749379053298
4265,0.5
4266,0.5
4267,0.5
4268,0.5
4269,0.5
4270,0.27500328561303683
4271,0.24710845057224506
4272,0.5
4273,0.38185477675686075
4274,0.27427172811360406
4275,0.24479609370311506
4276,0.5
4277,0.5
4278,0.5
4279,0.5
4280,0.5
4281,0.5
4282,0.5
4283,0.2501035557405558
4284,0.5
4285,0.5
4286,0.2713037590599006
4287,0.5
4288,0.5
4289,0.5
4290,0.5
4291,0.5
4292,0.5
4293,0.5
4294,0.27586835336573184
4295,0.5
4296,0.5
4297,0.5
4298,0.5
4299,0.2671963888469939
4300,0.5
4301,0.26477708369831415
4302,0.5
4303,0.5
4304,0.5
4305,0.2663298171173637
4306,0.5
4307,0.2659042836723589
4308,0.26818628999455857
4309,0.5
4310,0.5
4311,0.5
4312,0.5
4313,0.2659042836723589
4314,0.2647852615430393
4315,0.27227427077247224
4316,0.2603735825136053
4317,0.3806749379053298
4318,0.5
4319,0.5
4320,0.5
4321,0.26505887167463976
4322,0.5
4323,0.5
4324,0.5
4325,0.5
4326,0.5
4327,0.5
4328,0.5
4329,0.5
4330,0.27039258282615714
4331,0.27039258282615714
4332,0.5
4333,0.5
4334,0.2758454877838483
4335,0.2501035557405558
4336,0.2501035557405558
4337,0.5
4338,0.5
4339,0.27427172811360406
4340,0.27017518524666007
4341,0.5
4342,0.24710845057224506
4343,0.2694597162546649
4344,0.2759265286012331
4345,0.5
4346,0.5
4347,0.5
4348,0.5
4349,0.5
4350,0.22956849670719673
4351,0.37723975706562507
4352,0.5
4353,0.5
4354,0.5
4355,0.5
4356,0.5
4357,0.5
4358,0.5
4359,0.5
4360,0.5
4361,0.5
4362,0.5
4363,0.5
4364,0.5
4365,0.2664715261221994
4366,0.2654024228000743
4367,0.5
4368,0.3783663053112041
4369,0.5
4370,0.5
4371,0.5
4372,0.5
4373,0.2744321223370838
4374,0.2744321223370838
4375,0.5
4376,0.5
4377,0.5
4378,0.5
4379,0.5
4380,0.5
4381,0.5
4382,0.3783663053112041
4383,0.270705814341986
4384,0.38219782767733174
4385,0.5
4386,0.5
4387,0.5
4388,0.26426002781682506
4389,0.5
4390,0.5
4391,0.5
4392,0.2678009476271261
4393,0.2744321223370838
4394,0.5
4395,0.5
4396,0.25963234032116
4397,0.3806749379053298
4398,0.5
4399,0.5
4400,0.5
4401,0.5
4402,0.28196348408513366
4403,0.5
4404,0.5
4405,0.5
4406,0.5
4407,0.37708793525852263
4408,0.5
4409,0.26917367527875263
4410,0.5
4411,0.5
4412,0.5
4413,0.5
4414,0.26608372286418797
4415,0.5
4416,0.5
4417,0.5
4418,0.5
4419,0.5
4420,0.5
4421,0.5
4422,0.5
4423,0.3851156319784028
4424,0.28196348408513366
4425,0.28196348408513366
4426,0.5
4427,0.5
4428,0.5
4429,0.5
4430,0.5
4431,0.5
4432,0.2720098336172115
4433,0.28196348408513366
4434,0.3851156319784028
4435,0.38633638683142396
4436,0.5
4437,0.27600920737040613
4438,0.5
4439,0.270808678706567
4440,0.2744321223370838
4441,0.27287509468725535
4442,0.2676057625796418
4443,0.5
4444,0.5
4445,0.2704383797585138
4446,0.5
4447,0.5
4448,0.5
4449,0.5
4450,0.5
4451,0.5
4452,0.5
4453,0.270705814341986
4454,0.38121068666128965
4455,0.5
4456,0.5
4457,0.5
4458,0.5
4459,0.5
4460,0.5
4461,0.5
4462,0.5
4463,0.5
4464,0.5
4465,0.5
4466,0.5
4467,0.5
4468,0.5
4469,0.27986118091330525
4470,0.5
4471,0.5
4472,0.5
4473,0.5
4474,0.5
4475,0.5
4476,0.2664715261221994
4477,0.5
4478,0.5
4479,0.5
4480,0.5
4481,0.5
4482,0.5
4483,0.5
4484,0.5
4485,0.5
4486,0.5
4487,0.5
4488,0.5
4489,0.2735318880415624
4490,0.5
4491,0.5
4492,0.5
4493,0.5
4494,0.27048450018736186
4495,0.5
4496,0.2658427367257751
4497,0.2658427367257751
4498,0.5
4499,0.5
4500,0.5
4501,0.5
4502,0.5
4503,0.28285139178456603
4504,0.5
4505,0.5
4506,0.5
4507,0.5
4508,0.27093446217937667
4509,0.5
4510,0.5
4511,0.5
4512,0.5
4513,0.5
4514,0.5
4515,0.5
4516,0.5
4517,0.27359276613903666
4518,0.2715972077889974
4519,0.5
4520,0.5
4521,0.5
4522,0.5
4523,0.5
4524,0.5
4525,0.5
4526,0.5
4527,0.5
4528,0.5
4529,0.5
4530,0.5
4531,0.5
4532,0.5
4533,0.5
4534,0.5
4535,0.268386981710796
4536,0.5
4537,0.5
4538,0.5
4539,0.5
4540,0.5
4541,0.2717645811892319
4542,0.27041558003786675
4543,0.26336055020245736
4544,0.26336055020245736
4545,0.26336055020245736
4546,0.27093446217937667
4547,0.2642556093750526
4548,0.5
4549,0.2661913009910296
4550,0.5
4551,0.5
4552,0.5
4553,0.5
4554,0.27600920737040613
4555,0.5
4556,0.5
4557,0.5
4558,0.26937936368946064
4559,0.5
4560,0.261702747434125
4561,0.5
4562,0.5
4563,0.5
4564,0.5
4565,0.27600920737040613
4566,0.5
4567,0.5
4568,0.5
4569,0.5
4570,0.5
4571,0.5
4572,0.5
4573,0.5
4574,0.5
4575,0.2809007143408965
4576,0.5
4577,0.5
4578,0.5
4579,0.5
4580,0.5
4581,0.2678338325619516
4582,0.5
4583,0.5
4584,0.5
4585,0.5
4586,0.27608920624521455
4587,0.3783800265521494
4588,0.5
4589,0.251850312639024
4590,0.5
4591,0.5
4592,0.5
4593,0.5
4594,0.5
4595,0.5
4596,0.3765165831157088
4597,0.5
4598,0.5
4599,0.5
4600,0.5
4601,0.5
4602,0.5
4603,0.5
4604,0.5
4605,0.2689593687628574
4606,0.5
4607,0.5
4608,0.27093446217937667
4609,0.5
4610,0.5
4611,0.5
4612,0.5
4613,0.5
4614,0.5
4615,0.5
4616,0.5
4617,0.5
4618,0.5
4619,0.5
4620,0.5
4621,0.5
4622,0.5
4623,0.5
4624,0.5
4625,0.5
4626,0.3851156319784028
4627,0.5
4628,0.5
4629,0.28196348408513366
4630,0.5
4631,0.5
4632,0.2809007143408965
4633,0.5
4634,0.5
4635,0.28196348408513366
4636,0.5
4637,0.5
4638,0.5
4639,0.27986118091330525
4640,0.5
4641,0.5
4642,0.5
4643,0.5
4644,0.26893640917598743
4645,0.26893640917598743
4646,0.5
4647,0.5
4648,0.5
4649,0.5
4650,0.5
4651,0.3806749379053298
4652,0.5
4653,0.5
4654,0.5
4655,0.5
4656,0.5
4657,0.27608920624521455
4658,0.5
4659,0.5
4660,0.5
4661,0.5
4662,0.5
4663,0.5
4664,0.5
4665,0.5
4666,0.5
4667,0.5
4668,0.26914168658697607
4669,0.2724457553360577
4670,0.5
4671,0.5
4672,0.5
4673,0.5
4674,0.5
